skill_id,job_skills
60693,Emergency Maintenance
60694,Fire Alarm
60695,Suppression Systems
60696,Service Contract Management
60697,Technical Procedure Writing
60698,Electrical Infrastructure Commissioning
60699,Mechanical Infrastructure Commissioning
60700,Accounting Data
60701,Downstream Users
60702,Enterprise Projects
60703,Team Training
60704,Stakeholder Training
60705,Securities Data Experience
60706,Business Partner Collaboration
60707,Investment Data Operations
60708,OneonOne Meetings
60709,Networking Opportunities
60710,Learning and Development Platforms
60711,Ethics and Integrity
60712,Monitoring and management tools
60713,Collaborative tools
60714,Entity identification
60715,Data Clustering
60716,Latent Semantic Indexing
60717,Algorithm Analysis
60718,Nutch
60719,Sphinx
60720,Acumulo
60721,Industry advancements
60722,Technical literature
60723,Insight generation
60724,General office assistance
60725,Cloud management
60726,Ethernet technologies
60727,Multicast routing
60728,VxLAN
60729,Cisco Switching & Routing Platforms
60730,Nexus 9000 Series Data Centre Switching Platform
60731,ASR 1000x Series Routers
60732,ASR 9000 Series Routers
60733,Arista Switching platforms
60734,Network OS
60735,Cisco IOS IOSXE NXOS IOSXR
60736,Arista EOS
60737,CCIE
60738,DNA Center
60739,Wireshark
60740,Infoblox
60741,HPNA
60742,Sevone
60743,Netconf
60744,SONET/SDH
60745,Classic TDM
60746,Storage over IP
60747,Defense in depth
60748,Zero trust networking
60749,Least privilege principle
60750,Risks and controls
60751,Honest
60752,Sense of ownership/accountability
60753,Adobe Campaign
60754,Adobe Experience Cloud
60755,Web Marketing
60756,Strategy alignment
60757,Architecture approaches
60758,Current and target state assessments
60759,Business modeling methods
60760,Bachelor's degree or 8 years of experience
60761,8 years of business architecture experience
60762,4 years of handson experience developing business architecture
60763,Proven experience designing unique business architecture approaches
60764,Experience working with Waterfall and Agile methods
60765,Expert ability to influence and explain complex architecture recommendations
60766,Experience in independent development and relationship mapping
60767,Advanced knowledge of industry standard business and enterprise architecture meta modeling tooling and frameworks (BIZBOK® TOGAF®)
60768,Experience in the application of business architecture standards principles and policies
60769,Act as liaison conveying information needs of the business to IT and data constraints to the business
60770,Capture tactical and strategic enterprise goals
60771,Define strategic core and support processes
60772,Define data shared across the enterprise
60773,Experience using modelbased representations
60774,ACAMS or other relevant designation
60775,US military experience (optional)
60776,OpenSource Contributions
60777,Costefficient AWS solutions
60778,Enterprise cost efficiency strategy
60779,DataDriven Products
60780,Power and Renewables
60781,Market and Persona Analysis
60782,Technical Team Leadership
60783,Data Sourcing and Processing
60784,Data Solutions Delivery
60785,Prioritization and DecisionMaking
60786,Data ETL Processes
60787,Energy Industry Experience
60788,Business Engineering or Computer Science Degree
60789,35 Years Relevant Work Experience
60790,Distributed high scale systems
60791,Data processing platforms
60792,Queuing
60793,Software programming languages
60794,Quality Coach
60795,IQA
60796,Data Apprenticeships
60797,IQA award
60798,IT industry related qualification
60799,Level 4 teaching qualification
60800,Ofsted EIF
60801,Team of IT/Data Assessors
60802,Client's standards
60803,IT/Data provision
60804,Develop
60805,Nurture
60806,Team targets
60807,Best practice
60808,One to ones
60809,Underperformance
60810,Measurable Targets
60811,Internal quality assurance requirements
60812,External quality assurance requirements
60813,Quality assurance strategy
60814,AO requirements
60815,Logical Reasoning
60816,Bachelor's Degree in Business Intelligence Data Analytics Statistics or Informatics
60817,Electrical Project Management
60818,Change Order Negotiation
60819,Request for Information Negotiation
60820,Contract Scope of Work Negotiation
60821,LongTerm Relations
60822,Closeout Procedures
60823,Record Drawings
60824,Construction Cost Database Input
60825,FollowUp Marketing
60826,Team Debriefing
60827,Data Center Terminology
60828,Method of Procedures Creation
60829,Accounting Cost Management Software
60830,Scanned Document Correction
60831,Health Records
60832,High School Diploma or G.E.D.
60833,Two Years Experience in HIM IT or Healthcare
60834,Ability to Apply Analytical Skills
60835,Excellent Interpersonal Verbal and Written Communication Skills
60836,Deep Learning / Machine Learning Models
60837,Obstacle Perception
60838,3D Object Detection
60839,3D Tracking
60840,Occupancy Prediction
60841,Sensor Modalities (camera radar lidar)
60842,Deep Neural Network Training
60843,Mathematical Foundations of Machine Learning/Deep Learning
60844,2D/3D Object Detection
60845,2D/3D Tracking
60846,Birds Eye View Perception
60847,MMDetection3D
60848,Deep Learning Algorithms
60849,Automated Reentry Management System (ARMS)
60850,Sas Trak
60851,Health Information Protection
60852,Policy and Procedure Implementation
60853,Reporting and Documentation
60854,Substance Abuse Knowledge
60855,Contractual Parameters
60856,Treatment Models
60857,Professionalism and Work Habits
60858,HMO Plan
60859,PPO Medical Dental Vision
60860,401K HSA and Life Insurance
60861,CommunityOriented Workplace
60862,Prospect Engagement Activities
60863,Search Engine Optimization (SEO)
60864,Search Engine Marketing (SEM)
60865,PayPerClick (PPC)
60866,MS SQL Server 2012 2017+
60867,CKLs
60868,DoD 8570.01M IAT Level II Computing Environment (CE) Certification
60869,IAT II 8570 Baseline Certification Sec+CE or equivalent
60870,MCSE Data Management and Analytics [MS SQL Server] Exam 70762 or Exam 70464 or Exam 70465 or Oracle Certified Professional (OCP)
60871,Malcolm Baldridge
60872,Army Corps of Engineers
60873,Cost of Poor Quality
60874,Level 15 Inspection and Acceptance Testing
60875,Punch List
60876,Preventive Actions
60877,Clinical excellence
60878,Evidencebased care
60879,Health care organization
60880,Cancer center
60881,Sleep medicine
60882,Cardiac testing
60883,Digestive health
60884,Wound care
60885,Urgent care
60886,Imaging
60887,Rehabilitation
60888,Primary and specialty physician practices
60889,Analytics Security Standards
60890,Zero Trust Access Policy Coverage
60891,Data Council Meetings
60892,Data Lake Strategy
60893,High Standards
60894,CSA Site Engineer
60895,Work Schedule Planning
60896,Methodical Problem Solving
60897,3rd Level Engineering or Construction Management Qualifications
60898,SaaS Applications
60899,BI Support
60900,Analyticsbased Decision Making
60901,Webfocus8
60902,Data Quality Control Processes
60903,RPA Design
60904,RPA Testing
60905,RPA Automation
60906,RPA Implementation
60907,RPA Documentation
60908,RPA Quality Assurance
60909,Large Data Processing
60910,RPA Business Cases
60911,RPA Platforms
60912,SQL Analysis
60913,Contact Center Data
60914,Driver License
60915,Alarm Intrusion
60916,Site Touring System
60917,Keys and Cores
60918,Food Service
60919,Weekly Pay
60920,Vigilance
60921,Helpfulness
60922,Patrolling
60923,Google Calendar
60924,Events management
60925,Nonprofit organizations
60926,Blindness prevention
60927,Vision loss
60928,Visual impairment
60929,Registered or eligible for registration with CARNA or CRNS
60930,Valid Class 5 driver's license
60931,Advanced Assessment Skills
60932,Population Health Knowledge
60933,Public Health Experience (1 year)
60934,Criminal Record Check
60935,Vulnerable Sector Check
60936,Machine Operations
60937,Cost Consciousness
60938,Planning/Organizing
60939,Machining
60940,SPC
60941,Shop Floor System
60942,General Education Degree
60943,ML Performance Architect
60944,NPU
60945,AI accelerators
60946,Softwarehardware codesign
60947,Model preprocessing
60948,ML Compiler stack
60949,Verilog
60950,RTL designs
60951,VoIP solutions
60952,CAB processes
60953,Full stack development tools and technologies
60954,Continuous Integration/Continuous Development (CI/CD)
60955,Google Insights
60956,Adhoc data analyses
60957,Performance analytics
60958,Report and dashboard development
60959,Nonparametric models
60960,Multiarm experiments
60961,Reproducible analytics
60962,Data illustration
60963,Content Writing
60964,Cloud Native Data Technologies
60965,AWS MSK
60966,Modern Java Microservices Technologies
60967,AWS DB Offerings
60968,Database Processes
60969,Microsoft Service Broker
60970,Linux Distros
60971,Distroless Containers
60972,Evaluate STIGs
60973,BS/MS in related field
60974,Regulatory compliance assessments
60975,Incident investigation/management
60976,ISO 14001/45001 compliance
60977,Corrective and preventative actions
60978,Leading and lagging indicators
60979,EHS plans
60980,EHS training modules
60981,Positive reinforcement program
60982,Power BI Pro
60983,Segment Strategy
60984,Enterprise Benefits
60985,Requirements Prioritization
60986,Genetics/Genomics
60987,IT governance
60988,Cost visibility
60989,Distributed data technologies
60990,Cloudbased data technologies
60991,Standards development
60992,Vendor product evaluation
60993,Fulllifecycle technical leadership
60994,Data transport systems
60995,Metadata management systems
60996,Physical Network Setup
60997,2 years of customerfacing experience
60998,Laboratory Technician/Technologist
60999,MLT/MLS/MT
61000,The Joint Commission
61001,Positive image
61002,MLS/MT
61003,Chemistry/IA
61004,Economic Sanctions
