job_posting_id,job_title,company_id,company,location_id,job_location,job_level,job_type
10505,Data Architect,10505,Qwalifize Staffing & Consulting,10505,Clearwater  FL,Mid senior,Onsite
10506,Staff Machine Learning Engineer  Series A,10506,Recruiting from Scratch,10506,Milwaukee  WI,Mid senior,Onsite
10507,Senior Data Engineer,10507,Jobs for Humanity,10507,Waco  TX,Mid senior,Onsite
10508,Senior Manager  Product  Card Data,10508,Capital One,10508,Chicago  IL,Mid senior,Onsite
10509,Senior Java Developer - Data Engineering,10509,Global Information Technology,10509,Jersey City  NJ,Mid senior,Onsite
10510,Data Manager,10510,Zortech Solutions,10510,San Jose  CA,Mid senior,Onsite
10511,Customer Data Platform Manager F/M/X,10511,Mars,10511,Slough  England  United Kingdom,Mid senior,Onsite
10512,Senior Data Scientist,10512,The Walt Disney Company,10512,Santa Monica  CA,Mid senior,Onsite
10513,Manager  Database Administration- Washington DC,10513,Cogent Communications,10513,Washington  DC,Mid senior,Onsite
10514,Senior Data Scientist,10514,Centraprise,10514,Dublin  OH,Mid senior,Onsite
10515,Senior Data Scientist,10515,snipeHIRE,10515,Houston  TX,Mid senior,Onsite
10516,Software Engineer 2 - Docker/Mongo/Nginx/JavaScript/Git/Linux/HTML,10516,Captivation,10516,Annapolis Junction  MD,Mid senior,Onsite
10517,Medical Lab Scientist(MT or MLT),10517,Sterling St James LLC,10517,Columbus  OH,Mid senior,Onsite
10518,Senior Software Development Engineer  AWS Networking Data Management Systems  AWS Networking Data Management Systems,10518,Amazon Web Services (AWS),10518,Santa Clara  CA,Mid senior,Onsite
10519,Data Governance Lead,10519,ICF,10519,Reston  VA,Mid senior,Onsite
10520,Product Data Management Admin,10520,MKS2 Technologies,10520,Annapolis  MD,Mid senior,Onsite
10521,Senior Manager  Technical Program Manager - Machine Learning,10521,Jobs for Humanity,10521,Waco  TX,Mid senior,Onsite
10522,Senior MLOps Engineer,10522,Recruiting from Scratch,10522,Toronto  Ontario  Canada,Mid senior,Onsite
10523,Data Science Trainer (Technical Trainer),10523,Red King Resourcing,10523,London  England  United Kingdom,Mid senior,Onsite
10524,Specialist Data Receivables Management System Analytics,10524,Kansas City Southern,10524,Kansas City  MO,Mid senior,Onsite
10525,MEP Superintendent - Data Center - Reston,10525,Turner Construction Company,10525,Reston  VA,Mid senior,Onsite
10526,Senior MLOps Engineer,10526,Recruiting from Scratch,10526,New York  NY,Mid senior,Onsite
10527,L3 Database Engineering,10527,Extend Information Systems Inc.,10527,Tampa  FL,Mid senior,Onsite
10528,Program Lead II  Data Management - Immunology TA (Remote Opportunities),10528,AbbVie,10528,New Jersey  United States,Mid senior,Onsite
10529,Velocity - Data Scientist Internship/Co-Op - Summer 2024,10529,Scotiabank,10529,Toronto  Ontario  Canada,Mid senior,Onsite
10530,Machine Learning Engineer-Model Serving Infrastructure,10530,ByteDance,10530,Seattle  WA,Mid senior,Onsite
10531,Data Architect,10531,Insight Global,10531,Brentwood  TN,Mid senior,Onsite
10532,Outbound Call Center Data Collection Agent,10532,Titan Technologies,10532,Kansas City  MO,Associate,Onsite
10533,Medical Technologist MT or MLT,10533,Afton Consulting Group,10533,Newark  OH,Mid senior,Onsite
10534,Data Architect,10534,Guaranteed Tenants Ltd,10534,Durham  England  United Kingdom,Mid senior,Onsite
10535,Volunteer: Data and Salesforce Volunteer,10535,American Red Cross Greater Pennsylvania Region,10535,Lebanon  PA,Associate,Onsite
10536,Machine Learning Performance Architect,10536,d-Matrix,10536,Santa Clara  CA,Mid senior,Onsite
10537,Data Architect@Berkley Heights  NJ (5 Days Onsite),10537,Diverse Lynx,10537,Auburndale  FL,Mid senior,Onsite
10538,Sr. Manager  Clinical Data Analyst,10538,Endologix LLC,10538,Irvine  CA,Mid senior,Onsite
10539,Director  Senior Quantitative Finance Analyst  AML Model Validator,10539,Bank of America,10539,Charlotte  NC,Mid senior,Onsite
10540,Machine Learning Engineer-Model Serving Infrastructure,10540,ByteDance,10540,San Jose  CA,Mid senior,Onsite
10541,Data Reporting Analyst,10541,Robert Half,10541,Miami  FL,Mid senior,Onsite
10542,Data Architect,10542,IDESLABS PRIVATE LIMITED,10542,Hyde Park  NY,Mid senior,Onsite
10543,MLTC Marketing Representative - Bilingual Russian,10543,Compass Healthcare Consulting and Placement,10543,Brooklyn  NY,Associate,Onsite
10544,Senior MLS Engineer  Autonomous Driving Startup,10544,Recruiting from Scratch,10544,Ithaca  NY,Mid senior,Onsite
10545,Data Management Manager with Security Clearance,10545,ClearanceJobs,10545,Monterey  CA,Mid senior,Onsite
10546,Sr./Staff Software Engineer - Data Development Platform,10546,HireIO  Inc.,10546,Seattle  WA,Mid senior,Onsite
10547,Principal Associate  Data Loss Prevention (DLP) Engineer,10547,Jobs for Humanity,10547,Concord  NH,Mid senior,Onsite
10548,Sr Product Manager I  Data Management,10548,ESPN,10548,Santa Monica  CA,Mid senior,Onsite
10549,Data Science Analyst (Hybrid - 3/2 Work Schedule),10549,Castleton Commodities International,10549,London  England  United Kingdom,Mid senior,Onsite
10550,Neighborhood Branch Leader - NMLS,10550,Canvas Credit Union,10550,Greeley  CO,Mid senior,Onsite
10551,Salesforce Data Specialist,10551,Equifax,10551,St Louis  MO,Mid senior,Onsite
10552,Data Manager,10552,Keech Hospice Care,10552,Luton  England  United Kingdom,Mid senior,Onsite
10553,GC001DE2 - Mid Level Database Engineer - Cleared,10553,NiSUS Technologies Corporation,10553,Annapolis Junction  MD,Mid senior,Onsite
10554,Senior Bursaries and Database Administrator,10554,Allstaff Recruitment,10554,Bedford  England  United Kingdom,Mid senior,Onsite
10555,Senior Documentation Engineer  Data Center Systems,10555,NVIDIA,10555,Santa Clara  CA,Mid senior,Onsite
10556,Senior DataOps Engineer I,10556,Hut 8,10556,Miami  FL,Mid senior,Onsite
10557,Lead Data Scientist,10557,Dice,10557,New York  NY,Mid senior,Onsite
10558,Staff Machine Learning Engineer  Series A,10558,Recruiting from Scratch,10558,Charlotte  NC,Mid senior,Onsite
10559,Data Steward,10559,Vitol,10559,Houston  TX,Associate,Onsite
10560,Oracle Data Warehouse and BI Analyst,10560,Guidehouse,10560,New York  NY,Mid senior,Onsite
10561,Research Data Management Specialist - Public Health Sciences,10561,Penn State University,10561,Hershey  PA,Mid senior,Onsite
10562,EHS Data Analyst [AA-13469],10562,Shirley Parsons  North America,10562,Moline  IL,Associate,Onsite
10563,Senior Machine Learning Engineer - AI,10563,Recruiting from Scratch,10563,Colorado Springs  CO,Mid senior,Onsite
10564,2024 MLB Gameday Compliance Monitor (Seasonal),10564,Major League Baseball (MLB),10564,Anaheim  CA,Mid senior,Onsite
10565,Field Inspector/Auditor/Data Collector (C),10565,Quiktrak  LLC,10565,Marathon  FL,Mid senior,Onsite
10566,Master Data Management (MDM) Architect,10566,Jobs for Humanity,10566,Bridgewater  NJ,Mid senior,Onsite
10567,Data Architect and Developer,10567,Creative Financial Staffing (CFS),10567,Englewood  CO,Mid senior,Onsite
10568,Lead Data Scientist,10568,GCTECHINFO,10568,O'Fallon  MO,Mid senior,Onsite
10569,Database Marketing Campaign Manager,10569,Adventist Health,10569,Roseville  CA,Mid senior,Onsite
10570,Laboratory Supervisor (Second/Evening Shift) Board Certified MT or MLT,10570,OhioHealth,10570,Mansfield  OH,Mid senior,Onsite
10571,Sr Data Scientist,10571,Exelon,10571,Philadelphia  PA,Mid senior,Onsite
10572,Data Architect with Security Clearance,10572,ClearanceJobs,10572,Arlington  VA,Mid senior,Onsite
10573,Staff Machine Learning Engineer  Risk,10573,Stripe,10573,Chicago  IL,Mid senior,Onsite
10574,(Global Oil Gas) Senior Data Scientist Expert,10574,MatchaTalent,10574,Houston  TX,Mid senior,Onsite
10575,Senior Lead Data Engineer,10575,Jobs for Humanity,10575,Albany  NY,Mid senior,Onsite
10576,IBM DataPower and ESB Administrator,10576,Soho Square Solutions,10576,Lake Mary  FL,Mid senior,Onsite
10577,Senior MLOps Engineer,10577,Recruiting from Scratch,10577,Washington  DC,Mid senior,Onsite
10578,Machine Learning Lead Software Engineer,10578,ClickJobs.io,10578,Grove City  OH,Mid senior,Onsite
10579,Data Warehouse Project Manager,10579,Jobot,10579,Omaha  NE,Mid senior,Onsite
10580,Data Center Security Manager,10580,NVIDIA,10580,Santa Clara  CA,Mid senior,Onsite
10581,Senior Clinical Data Standards Manager (Biotechnology / Pharmaceutical),10581,Exelixis,10581,King of Prussia  PA,Mid senior,Onsite
10582,Senior Manager  Machine Learning Engineering,10582,Jobs for Humanity,10582,Hartford  CT,Mid senior,Onsite
10583,Data Scientist  Product,10583,Figma,10583,San Francisco  CA,Mid senior,Onsite
10584,Software Engineer and MLOps Internship Summer 2024,10584,CCC Intelligent Solutions,10584,Chicago  IL,Associate,Onsite
10585,Software Engineer III - AWS Big Data,10585,ClickJobs.io,10585,Upper Arlington  OH,Mid senior,Onsite
10586,Senior Manager  Data Science Solutions,10586,USA for UNHCR,10586,Washington  DC,Mid senior,Onsite
10587,Data Analysis Specialist - Mental Health 135,10587,Telecare Corporation,10587,Modesto  CA,Mid senior,Onsite
10588,Senior Data Center Facility Manager,10588,Pkaza - Critical Facilities Recruiting,10588,San Jose  CA,Mid senior,Onsite
10589,Lead Data Engineer (FinOps),10589,Jobs for Humanity,10589,Atlantic City  NJ,Mid senior,Onsite
10590,Senior Data Scientist,10590,DeepIntent,10590,New York  NY,Mid senior,Onsite
10591,Data Scientist,10591,Mission Technologies  a division of HII,10591,Fairfax  VA,Mid senior,Onsite
10592,Sales Director - Data & AI,10592,Accenture,10592,Irving  TX,Mid senior,Onsite
10593,Assistant Professor (Data Science),10593,UMass Boston,10593,Greater Boston,Mid senior,Onsite
10594,Medical Laboratory Scientist (MLS),10594,Trinity Health,10594,Howell  MI,Mid senior,Onsite
10595,Sr. Manager  Agile R&D Process and Data Intelligence,10595,Tropicana Brands Group,10595,Chicago  IL,Mid senior,Onsite
10596,Senior Datacenter Product Development Engineer  Server,10596,NVIDIA,10596,Hillsboro  OR,Mid senior,Onsite
10597,Program Manager (Data Management),10597,Systems Planning and Analysis  Inc.,10597,Ogden  UT,Mid senior,Onsite
10598,Software Engineer (ML Platform),10598,Anyscale,10598,San Francisco  CA,Mid senior,Onsite
10599,Lead Machine Learning Engineer,10599,Jobs for Humanity,10599,Fredericksburg  VA,Mid senior,Onsite
10600,Senior Manager  Ontology and Data Modeling,10600,Jobs for Humanity,10600,York  PA,Mid senior,Onsite
10601,Senior Data Scientist - Operations Research,10601,United Airlines,10601,Chicago  IL,Mid senior,Onsite
10602,Big Data Engineer (Day 1 Onsite)/ Chandler  AZ,10602,MTK Technologies,10602,Chandler  AZ,Mid senior,Onsite
10603,SENIOR SYSTEMS ENGINEER – ETL  Data Bricks  Kafka  Informatica,10603,General Dynamics Information Technology,10603,Raleigh  NC,Mid senior,Onsite
10604,Datacenter Support Admin - 5151480,10604,Accenture,10604,Chicago  IL,Mid senior,Onsite
10605,Senior Big Data Engineer,10605,RICEFW Technologies Inc,10605,San Francisco  CA,Mid senior,Onsite
10606,Sr Bus Intel Data Architect,10606,Nuvance Health,10606,Danbury  CT,Mid senior,Onsite
10607,DER Data & Connectivity Technical Leader,10607,EPRI,10607,Knoxville  TN,Mid senior,Onsite
10608,Tableau - BI Developer | Green Field - Data Warehouse Project,10608,ARCQ Talent,10608,Mascot  New South Wales  Australia,Mid senior,Onsite
10609,Collection Data Manager,10609,Accenture Federal Services,10609,Annapolis Junction  MD,Mid senior,Onsite
10610,Azure Data Architect,10610,Keylent Inc,10610,Houston  DE,Mid senior,Onsite
10611,Data Center Energy Marshal 4,10611,Apex Systems,10611,West Des Moines  IA,Mid senior,Onsite
10612,Senior Data Engineer  Public Company,10612,Recruiting from Scratch,10612,Santa Barbara  CA,Mid senior,Onsite
10613,senior data architect - Hybrid,10613,TekIntegral,10613,New York  NY,Mid senior,Onsite
10614,Lead Software Engineer - Data Analytics,10614,ClickJobs.io,10614,Minerva Park  OH,Mid senior,Onsite
10615,Senior MLOps Engineer,10615,Recruiting from Scratch,10615,Union City  CA,Mid senior,Onsite
10616,Master Data Manager (Continuous Improvement),10616,Culligan UK,10616,London  England  United Kingdom,Mid senior,Onsite
10617,Staff Technical Program Manager - Data Strategy,10617,Zwift,10617,Long Beach  CA,Mid senior,Onsite
10618,Operational Risk Analyst II/III (Data Governance),10618,Navy Federal Credit Union,10618,Pensacola  FL,Mid senior,Onsite
10619,Lead Data Engineer,10619,Dice,10619,New York  NY,Mid senior,Onsite
10620,Technical Project Manager - Manufacturing Test Data (English version),10620,Averna,10620,Montreal  Quebec  Canada,Mid senior,Onsite
10621,Data Engineer,10621,Phoenix Staff  Inc.,10621,Scottsdale  AZ,Mid senior,Onsite
10622,Senior Data Scientist,10622,Workforce Connections,10622,St Louis  MO,Mid senior,Onsite
10623,Dynamics 365 CE Business Analyst (Remote) [NTT DATA],10623,CareerBeacon,10623,Vancouver  British Columbia  Canada,Mid senior,Onsite
10624,Lead Equip/Rolling Stock Data Analyst - 90371568 - Wilmington,10624,Amtrak,10624,Wilmington  DE,Mid senior,Onsite
10625,Specialist Solutions Architect - Data Warehousing & Data Governance,10625,Databricks,10625,Cincinnati  OH,Mid senior,Onsite
10626,Config Data/Doc Control D - TROLLING,10626,L3Harris Technologies,10626,Melbourne  FL,Mid senior,Onsite
10627,Senior MLS Engineer  Autonomous Driving Startup,10627,Recruiting from Scratch,10627,Bozeman  MT,Mid senior,Onsite
10628,Data Analyst,10628,Capstone,10628,Sydney  New South Wales  Australia,Associate,Onsite
10629,Sr. Manager Data Engineering - Enterprise Data Foundation,10629,PepsiCo,10629,Chicago  IL,Mid senior,Onsite
10630,Data Architect,10630,Tek Tron IT,10630,Brentwood  TN,Mid senior,Onsite
10631,Data Management Specialist,10631,PCI Pharma Services,10631,Rockford  IL,Mid senior,Onsite
10632,Senior MLS Engineer  Autonomous Driving Startup,10632,Recruiting from Scratch,10632,Salt Lake City  UT,Mid senior,Onsite
10633,Tech Consulting - AI & Data - Financial Services - Data Architecture & Engineering - Manager,10633,EY,10633,New York  NY,Mid senior,Onsite
10634,Director  Ontology and Data Modeling,10634,Jobs for Humanity,10634,Atlantic City  NJ,Mid senior,Onsite
10635,Manager  Cyber Risk & Analysis (Machine Learning),10635,ClickJobs.io,10635,Atlanta  GA,Mid senior,Onsite
10636,Senior Data Engineer (Python),10636,Jobs for Humanity,10636,Fredericksburg  VA,Mid senior,Onsite
10637,Summer 2024 AI/ML Software Development Co-op / Intern,10637,AMD,10637,San Jose  CA,Mid senior,Onsite
10638,Senior MLOps Engineer,10638,Recruiting from Scratch,10638,Albuquerque  NM,Mid senior,Onsite
10639,Data Scientist,10639,Forthea - Digital Marketing Agency,10639,Houston  TX,Mid senior,Onsite
10640,Data Architect,10640,Australian Institute of Company Directors,10640,Sydney  New South Wales  Australia,Mid senior,Onsite
10641,PRN Data Analyst Quality PMAH,10641,Penn Medicine  University of Pennsylvania Health System,10641,Bala-Cynwyd  PA,Mid senior,Onsite
10642,Senior MLOps Engineer,10642,Recruiting from Scratch,10642,Brisbane  CA,Mid senior,Onsite
10643,Senior Data Engineer,10643,Jobs for Humanity,10643,Atlantic City  NJ,Mid senior,Onsite
10644,IS Data Consultant,10644,Ochsner Health,10644,New Orleans  LA,Mid senior,Onsite
10645,Senior Software Development Manager - Machine Learning (Hybrid),10645,Panasonic Avionics Corporation,10645,Irvine  CA,Mid senior,Onsite
10646,Data Engineer -Los Angeles  CA,10646,Tata Consultancy Services,10646,Los Angeles  CA,Mid senior,Onsite
10647,Word/Data Processing Clerk III - Information File Processor,10647,City of Edmonton,10647,Edmonton  Alberta  Canada,Mid senior,Onsite
10648,Data Analyst Part Time,10648,Voxmediallc,10648,Saint-Laurent  Manitoba  Canada,Mid senior,Onsite
10649,Lead Machine Learning Engineer,10649,ESPN,10649,San Francisco  CA,Mid senior,Onsite
10650,Sr. IT iQuote Config and Data Migration Analyst,10650,Talascend - Where Opportunities Await.,10650,Atlanta  GA,Mid senior,Onsite
10651,Senior Data Manager  TS/SCI with Polygraph,10651,General Dynamics Information Technology,10651,Chantilly  VA,Mid senior,Onsite
10652,Configuration/Data Management Analyst with Security Clearance,10652,ClearanceJobs,10652,Patuxent River  MD,Mid senior,Onsite
10653,Electronic Data Interchange (EDI) Business Analyst,10653,ZIM Integrated Shipping Services,10653,Virginia Beach  VA,Mid senior,Onsite
10654,Manager  Data Loss Prevention (DLP) Engineer (Symantec),10654,Jobs for Humanity,10654,Worcester  MA,Mid senior,Onsite
10655,Senior SQL Data Developer,10655,Accord Technologies Inc,10655,New York  NY,Mid senior,Onsite
10656,Senior Data Engineer,10656,Analog Devices,10656,San Jose  CA,Mid senior,Onsite
10657,Data Bricks Implementation Specialist,10657,ERPMARK INC,10657,Dallas  TX,Associate,Onsite
10658,MLHD - Staff Specialist - Cardiologist - Griffith Base Hospital (apply via eCredential),10658,NSW Health,10658,Griffith  New South Wales  Australia,Mid senior,Onsite
10659,Engineering Manager - Data Platform (Vancouver),10659,GeoComply,10659,Vancouver  British Columbia  Canada,Mid senior,Onsite
10660,Superintendent - Data Center - Clarksville  TN,10660,Michael Page,10660,Clarksville  TN,Mid senior,Onsite
10661,Customer Service Representative/Data Analyst/Data Entry Clerk,10661,Newyorkuniversity,10661,Timmins  Ontario  Canada,Mid senior,Onsite
10662,Lead Data Engineer  (Python  Java or Scala),10662,Jobs for Humanity,10662,York  PA,Mid senior,Onsite
10663,Senior Director  Data Science,10663,Pfizer,10663,South San Francisco  CA,Mid senior,Onsite
